date,state,contact_method,age_group,gender,scam_category,scam_type,amount_lost,reports,year,month,month_name,source
2025-01-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,2000.0,17,2025,1,January,NASC
2025-02-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,1093.0,17,2025,2,February,NASC
2025-03-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,21,2025,3,March,NASC
2025-04-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,20,2025,4,April,NASC
2025-05-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,30000.0,13,2025,5,May,NASC
2025-06-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,15,2025,6,June,NASC
2025-07-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,10346.0,9,2025,7,July,NASC
2025-08-01,Queensland,Phone call,65 and over,Male,Attempts to gain your personal information,Phishing,0.0,13,2025,8,August,NASC
2025-03-01,Queensland,Phone call,45 - 54,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,2,2025,3,March,NASC
2025-04-01,Queensland,Phone call,65 and over,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,4,April,NASC
2025-05-01,Queensland,Phone call,35 - 44,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,5,May,NASC
2025-07-01,Queensland,Phone call,45 - 54,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,7,July,NASC
2025-07-01,Queensland,Phone call,65 and over,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,7,July,NASC
2025-08-01,Queensland,Phone call,25 - 34,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,2,2025,8,August,NASC
2025-08-01,Queensland,Phone call,65 and over,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,8,August,NASC
2025-01-01,Queensland,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,1,January,NASC
2025-02-01,Queensland,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,2,February,NASC
2025-04-01,Queensland,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,4,April,NASC
2025-05-01,Queensland,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,5,May,NASC
2025-05-01,Queensland,Phone call,Under 18,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,5,May,NASC
2025-07-01,Queensland,Phone call,Under 18,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,7,July,NASC
2025-07-01,Queensland,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,2,2025,7,July,NASC
2025-08-01,Queensland,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,21500.0,4,2025,8,August,NASC
2025-01-01,Queensland,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,20000.0,7,2025,1,January,NASC
2025-02-01,Queensland,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,7159.5,7,2025,2,February,NASC
2025-03-01,Queensland,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,10,2025,3,March,NASC
2025-04-01,Queensland,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,7,2025,4,April,NASC
2025-05-01,Queensland,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,5,May,NASC
2025-06-01,Queensland,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,6,June,NASC
2025-07-01,Queensland,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,7,July,NASC
2025-08-01,Queensland,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,6,2025,8,August,NASC
2025-01-01,Queensland,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,20000.0,11,2025,1,January,NASC
2025-02-01,Queensland,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,9500.0,6,2025,2,February,NASC
2025-03-01,Queensland,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,17,2025,3,March,NASC
2025-04-01,Queensland,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,8,2025,4,April,NASC
2025-05-01,Queensland,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,15,2025,5,May,NASC
2025-06-01,Queensland,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,6,June,NASC
2025-07-01,Queensland,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,14,2025,7,July,NASC
2025-08-01,Queensland,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,13,2025,8,August,NASC
2025-01-01,Queensland,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,15,2025,1,January,NASC
2025-02-01,Queensland,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,10,2025,2,February,NASC
2025-03-01,Queensland,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,11,2025,3,March,NASC
2025-04-01,Queensland,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,12315.69,10,2025,4,April,NASC
2025-05-01,Queensland,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,5,May,NASC
2025-06-01,Queensland,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,6,June,NASC
2025-07-01,Queensland,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,11,2025,7,July,NASC
2025-08-01,Queensland,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,8,August,NASC
2025-01-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,700.0,10,2025,1,January,NASC
2025-02-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,15,2025,2,February,NASC
2025-03-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,2496.0,16,2025,3,March,NASC
2025-04-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,10590.0,11,2025,4,April,NASC
2025-05-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,10,2025,5,May,NASC
2025-06-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,14,2025,6,June,NASC
2025-07-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,12,2025,7,July,NASC
2025-08-01,Queensland,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,1775.0,16,2025,8,August,NASC
2025-01-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,21,2025,1,January,NASC
2025-02-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,2,February,NASC
2025-03-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,23757.36,25,2025,3,March,NASC
2025-04-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,21,2025,4,April,NASC
2025-05-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,5000.0,15,2025,5,May,NASC
2025-06-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,867252.0,10,2025,6,June,NASC
2025-07-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,21,2025,7,July,NASC
2025-08-01,Queensland,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,3000.0,13,2025,8,August,NASC
2025-01-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,12,2025,1,January,NASC
2025-02-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,3990.0,13,2025,2,February,NASC
2025-03-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,20,2025,3,March,NASC
2025-04-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,10000.0,13,2025,4,April,NASC
2025-05-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,12,2025,5,May,NASC
2025-06-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,15,2025,6,June,NASC
2025-07-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,0.0,20,2025,7,July,NASC
2025-08-01,Victoria,Phone call,45 - 54,Female,Attempts to gain your personal information,Phishing,20000.0,10,2025,8,August,NASC
2025-01-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,21500.0,18,2025,1,January,NASC
2025-02-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,12848.0,26,2025,2,February,NASC
2025-03-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,21628.2,18,2025,3,March,NASC
2025-04-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,17,2025,4,April,NASC
2025-05-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,15650.0,9,2025,5,May,NASC
2025-06-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,10,2025,6,June,NASC
2025-07-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,15,2025,7,July,NASC
2025-08-01,Victoria,Phone call,55 - 64,Female,Attempts to gain your personal information,Phishing,0.0,14,2025,8,August,NASC
2025-01-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,14,2025,1,January,NASC
2025-02-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,2,February,NASC
2025-03-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,11,2025,3,March,NASC
2025-04-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,50000.0,12,2025,4,April,NASC
2025-05-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,4300.0,11,2025,5,May,NASC
2025-06-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,7332.0,15,2025,6,June,NASC
2025-07-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,7,July,NASC
2025-08-01,Victoria,Phone call,35 - 44,Female,Attempts to gain your personal information,Phishing,10249.47,17,2025,8,August,NASC
2025-01-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,12357.64,10,2025,1,January,NASC
2025-02-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,2,February,NASC
2025-03-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,8,2025,3,March,NASC
2025-04-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,12,2025,4,April,NASC
2025-05-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,1.0,14,2025,5,May,NASC
2025-06-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,5000.0,16,2025,6,June,NASC
2025-07-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,300.0,10,2025,7,July,NASC
2025-08-01,Victoria,Phone call,25 - 34,Female,Attempts to gain your personal information,Phishing,0.0,9,2025,8,August,NASC
2025-01-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,1,January,NASC
2025-02-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,3,2025,2,February,NASC
2025-03-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,5,2025,3,March,NASC
2025-04-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,4,April,NASC
2025-04-01,Victoria,Phone call,Under 18,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,4,April,NASC
2025-05-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,5,May,NASC
2025-06-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,1,2025,6,June,NASC
2025-07-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,4,2025,7,July,NASC
2025-08-01,Victoria,Phone call,18 - 24,Female,Attempts to gain your personal information,Phishing,0.0,2,2025,8,August,NASC
2025-01-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,20033.79,15,2025,1,January,NASC
2025-02-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,500.0,22,2025,2,February,NASC
2025-03-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,1500.0,26,2025,3,March,NASC
2025-04-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,3991.82,18,2025,4,April,NASC
2025-05-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,7,2025,5,May,NASC
2025-06-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,9000.0,22,2025,6,June,NASC
2025-07-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,0.0,19,2025,7,July,NASC
2025-08-01,Victoria,Phone call,65 and over,Female,Attempts to gain your personal information,Phishing,4213.95,14,2025,8,August,NASC
2025-01-01,Victoria,Phone call,25 - 34,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,1,January,NASC
2025-01-01,Victoria,Phone call,45 - 54,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,1,January,NASC
2025-03-01,Victoria,Phone call,25 - 34,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,3,March,NASC
2025-03-01,Victoria,Phone call,35 - 44,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,3,March,NASC
2025-03-01,Victoria,Phone call,45 - 54,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,3,March,NASC
2025-04-01,Victoria,Phone call,35 - 44,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Phishing,0.0,1,2025,4,April,NASC
